mmwrstrt	mmwrend	studywk	week	wyear	season	dvdweek	month	yearmonth
10/16/1994	10/22/1994	1190	42	1994	1994\1995	199442	10	199410
10/23/1994	10/29/1994	1191	43	1994	1994\1995	199443	10	199410
10/30/1994	11/5/1994	1192	44	1994	1994\1995	199444	11	199411
11/6/1994	11/12/1994	1193	45	1994	1994\1995	199445	11	199411
11/13/1994	11/19/1994	1194	46	1994	1994\1995	199446	11	199411
11/20/1994	11/26/1994	1195	47	1994	1994\1995	199447	11	199411
11/27/1994	12/3/1994	1196	48	1994	1994\1995	199448	11	199411
12/4/1994	12/10/1994	1197	49	1994	1994\1995	199449	12	199412
12/11/1994	12/17/1994	1198	50	1994	1994\1995	199450	12	199412
12/18/1994	12/24/1994	1199	51	1994	1994\1995	199451	12	199412
12/25/1994	12/31/1994	1200	52	1994	1994\1995	199452	12	199412
1/1/1995	1/7/1995	1201	1	1995	1994\1995	199501	1	199501
1/8/1995	1/14/1995	1202	2	1995	1994\1995	199502	1	199501
1/15/1995	1/21/1995	1203	3	1995	1994\1995	199503	1	199501
1/22/1995	1/28/1995	1204	4	1995	1994\1995	199504	1	199501
1/29/1995	2/4/1995	1205	5	1995	1994\1995	199505	2	199502
2/5/1995	2/11/1995	1206	6	1995	1994\1995	199506	2	199502
2/12/1995	2/18/1995	1207	7	1995	1994\1995	199507	2	199502
2/19/1995	2/25/1995	1208	8	1995	1994\1995	199508	2	199502
2/26/1995	3/4/1995	1209	9	1995	1994\1995	199509	3	199503
3/5/1995	3/11/1995	1210	10	1995	1994\1995	199510	3	199503
3/12/1995	3/18/1995	1211	11	1995	1994\1995	199511	3	199503
3/19/1995	3/25/1995	1212	12	1995	1994\1995	199512	3	199503
3/26/1995	4/1/1995	1213	13	1995	1994\1995	199513	3	199503
4/2/1995	4/8/1995	1214	14	1995	1994\1995	199514	4	199504
4/9/1995	4/15/1995	1215	15	1995	1994\1995	199515	4	199504
4/16/1995	4/22/1995	1216	16	1995	1994\1995	199516	4	199504
4/23/1995	4/29/1995	1217	17	1995	1994\1995	199517	4	199504
4/30/1995	5/6/1995	1218	18	1995	1994\1995	199518	5	199505
5/7/1995	5/13/1995	1219	19	1995	1994\1995	199519	5	199505
5/14/1995	5/20/1995	1220	20	1995	1994\1995	199520	5	199505
5/21/1995	5/27/1995	1221	21	1995	1994\1995	199521	5	199505
5/28/1995	6/3/1995	1222	22	1995	1994\1995	199522	5	199505
6/4/1995	6/10/1995	1223	23	1995	1994\1995	199523	6	199506
6/11/1995	6/17/1995	1224	24	1995	1994\1995	199524	6	199506
6/18/1995	6/24/1995	1225	25	1995	1994\1995	199525	6	199506
6/25/1995	7/1/1995	1226	26	1995	1994\1995	199526	6	199506
7/2/1995	7/8/1995	1227	27	1995	1995\1996	199527	7	199507
7/9/1995	7/15/1995	1228	28	1995	1995\1996	199528	7	199507
7/16/1995	7/22/1995	1229	29	1995	1995\1996	199529	7	199507
7/23/1995	7/29/1995	1230	30	1995	1995\1996	199530	7	199507
7/30/1995	8/5/1995	1231	31	1995	1995\1996	199531	8	199508
8/6/1995	8/12/1995	1232	32	1995	1995\1996	199532	8	199508
8/13/1995	8/19/1995	1233	33	1995	1995\1996	199533	8	199508
8/20/1995	8/26/1995	1234	34	1995	1995\1996	199534	8	199508
8/27/1995	9/2/1995	1235	35	1995	1995\1996	199535	8	199508
9/3/1995	9/9/1995	1236	36	1995	1995\1996	199536	9	199509
9/10/1995	9/16/1995	1237	37	1995	1995\1996	199537	9	199509
9/17/1995	9/23/1995	1238	38	1995	1995\1996	199538	9	199509
9/24/1995	9/30/1995	1239	39	1995	1995\1996	199539	9	199509
10/1/1995	10/7/1995	1240	40	1995	1995\1996	199540	10	199510
10/8/1995	10/14/1995	1241	41	1995	1995\1996	199541	10	199510
10/15/1995	10/21/1995	1242	42	1995	1995\1996	199542	10	199510
10/22/1995	10/28/1995	1243	43	1995	1995\1996	199543	10	199510
10/29/1995	11/4/1995	1244	44	1995	1995\1996	199544	11	199511
11/5/1995	11/11/1995	1245	45	1995	1995\1996	199545	11	199511
11/12/1995	11/18/1995	1246	46	1995	1995\1996	199546	11	199511
11/19/1995	11/25/1995	1247	47	1995	1995\1996	199547	11	199511
11/26/1995	12/2/1995	1248	48	1995	1995\1996	199548	11	199511
12/3/1995	12/9/1995	1249	49	1995	1995\1996	199549	12	199512
12/10/1995	12/16/1995	1250	50	1995	1995\1996	199550	12	199512
12/17/1995	12/23/1995	1251	51	1995	1995\1996	199551	12	199512
12/24/1995	12/30/1995	1252	52	1995	1995\1996	199552	12	199512
12/31/1995	1/6/1996	1253	1	1996	1995\1996	199601	1	199601
1/7/1996	1/13/1996	1254	2	1996	1995\1996	199602	1	199601
1/14/1996	1/20/1996	1255	3	1996	1995\1996	199603	1	199601
1/21/1996	1/27/1996	1256	4	1996	1995\1996	199604	1	199601
1/28/1996	2/3/1996	1257	5	1996	1995\1996	199605	1	199601
2/4/1996	2/10/1996	1258	6	1996	1995\1996	199606	2	199602
2/11/1996	2/17/1996	1259	7	1996	1995\1996	199607	2	199602
2/18/1996	2/24/1996	1260	8	1996	1995\1996	199608	2	199602
2/25/1996	3/2/1996	1261	9	1996	1995\1996	199609	2	199602
3/3/1996	3/9/1996	1262	10	1996	1995\1996	199610	3	199603
3/10/1996	3/16/1996	1263	11	1996	1995\1996	199611	3	199603
3/17/1996	3/23/1996	1264	12	1996	1995\1996	199612	3	199603
3/24/1996	3/30/1996	1265	13	1996	1995\1996	199613	3	199603
3/31/1996	4/6/1996	1266	14	1996	1995\1996	199614	4	199604
4/7/1996	4/13/1996	1267	15	1996	1995\1996	199615	4	199604
4/14/1996	4/20/1996	1268	16	1996	1995\1996	199616	4	199604
4/21/1996	4/27/1996	1269	17	1996	1995\1996	199617	4	199604
4/28/1996	5/4/1996	1270	18	1996	1995\1996	199618	5	199605
5/5/1996	5/11/1996	1271	19	1996	1995\1996	199619	5	199605
5/12/1996	5/18/1996	1272	20	1996	1995\1996	199620	5	199605
5/19/1996	5/25/1996	1273	21	1996	1995\1996	199621	5	199605
5/26/1996	6/1/1996	1274	22	1996	1995\1996	199622	5	199605
6/2/1996	6/8/1996	1275	23	1996	1995\1996	199623	6	199606
6/9/1996	6/15/1996	1276	24	1996	1995\1996	199624	6	199606
6/16/1996	6/22/1996	1277	25	1996	1995\1996	199625	6	199606
6/23/1996	6/29/1996	1278	26	1996	1995\1996	199626	6	199606
6/30/1996	7/6/1996	1279	27	1996	1996\1997	199627	7	199607
7/7/1996	7/13/1996	1280	28	1996	1996\1997	199628	7	199607
7/14/1996	7/20/1996	1281	29	1996	1996\1997	199629	7	199607
7/21/1996	7/27/1996	1282	30	1996	1996\1997	199630	7	199607
7/28/1996	8/3/1996	1283	31	1996	1996\1997	199631	7	199607
8/4/1996	8/10/1996	1284	32	1996	1996\1997	199632	8	199608
8/11/1996	8/17/1996	1285	33	1996	1996\1997	199633	8	199608
8/18/1996	8/24/1996	1286	34	1996	1996\1997	199634	8	199608
8/25/1996	8/31/1996	1287	35	1996	1996\1997	199635	8	199608
9/1/1996	9/7/1996	1288	36	1996	1996\1997	199636	9	199609
9/8/1996	9/14/1996	1289	37	1996	1996\1997	199637	9	199609
9/15/1996	9/21/1996	1290	38	1996	1996\1997	199638	9	199609
9/22/1996	9/28/1996	1291	39	1996	1996\1997	199639	9	199609
9/29/1996	10/5/1996	1292	40	1996	1996\1997	199640	10	199610
10/6/1996	10/12/1996	1293	41	1996	1996\1997	199641	10	199610
10/13/1996	10/19/1996	1294	42	1996	1996\1997	199642	10	199610
10/20/1996	10/26/1996	1295	43	1996	1996\1997	199643	10	199610
10/27/1996	11/2/1996	1296	44	1996	1996\1997	199644	10	199610
11/3/1996	11/9/1996	1297	45	1996	1996\1997	199645	11	199611
11/10/1996	11/16/1996	1298	46	1996	1996\1997	199646	11	199611
11/17/1996	11/23/1996	1299	47	1996	1996\1997	199647	11	199611
11/24/1996	11/30/1996	1300	48	1996	1996\1997	199648	11	199611
12/1/1996	12/7/1996	1301	49	1996	1996\1997	199649	12	199612
12/8/1996	12/14/1996	1302	50	1996	1996\1997	199650	12	199612
12/15/1996	12/21/1996	1303	51	1996	1996\1997	199651	12	199612
12/22/1996	12/28/1996	1304	52	1996	1996\1997	199652	12	199612
12/29/1996	1/4/1997	1305	1	1997	1996\1997	199701	1	199701
1/5/1997	1/11/1997	1306	2	1997	1996\1997	199702	1	199701
1/12/1997	1/18/1997	1307	3	1997	1996\1997	199703	1	199701
1/19/1997	1/25/1997	1308	4	1997	1996\1997	199704	1	199701
1/26/1997	2/1/1997	1309	5	1997	1996\1997	199705	1	199701
2/2/1997	2/8/1997	1310	6	1997	1996\1997	199706	2	199702
2/9/1997	2/15/1997	1311	7	1997	1996\1997	199707	2	199702
2/16/1997	2/22/1997	1312	8	1997	1996\1997	199708	2	199702
2/23/1997	3/1/1997	1313	9	1997	1996\1997	199709	2	199702
3/2/1997	3/8/1997	1314	10	1997	1996\1997	199710	3	199703
3/9/1997	3/15/1997	1315	11	1997	1996\1997	199711	3	199703
3/16/1997	3/22/1997	1316	12	1997	1996\1997	199712	3	199703
3/23/1997	3/29/1997	1317	13	1997	1996\1997	199713	3	199703
3/30/1997	4/5/1997	1318	14	1997	1996\1997	199714	4	199704
4/6/1997	4/12/1997	1319	15	1997	1996\1997	199715	4	199704
4/13/1997	4/19/1997	1320	16	1997	1996\1997	199716	4	199704
4/20/1997	4/26/1997	1321	17	1997	1996\1997	199717	4	199704
4/27/1997	5/3/1997	1322	18	1997	1996\1997	199718	4	199704
5/4/1997	5/10/1997	1323	19	1997	1996\1997	199719	5	199705
5/11/1997	5/17/1997	1324	20	1997	1996\1997	199720	5	199705
5/18/1997	5/24/1997	1325	21	1997	1996\1997	199721	5	199705
5/25/1997	5/31/1997	1326	22	1997	1996\1997	199722	5	199705
6/1/1997	6/7/1997	1327	23	1997	1996\1997	199723	6	199706
6/8/1997	6/14/1997	1328	24	1997	1996\1997	199724	6	199706
6/15/1997	6/21/1997	1329	25	1997	1996\1997	199725	6	199706
6/22/1997	6/28/1997	1330	26	1997	1996\1997	199726	6	199706
6/29/1997	7/5/1997	1331	27	1997	1997\1998	199727	7	199707
7/6/1997	7/12/1997	1332	28	1997	1997\1998	199728	7	199707
7/13/1997	7/19/1997	1333	29	1997	1997\1998	199729	7	199707
7/20/1997	7/26/1997	1334	30	1997	1997\1998	199730	7	199707
7/27/1997	8/2/1997	1335	31	1997	1997\1998	199731	7	199707
8/3/1997	8/9/1997	1336	32	1997	1997\1998	199732	8	199708
8/10/1997	8/16/1997	1337	33	1997	1997\1998	199733	8	199708
8/17/1997	8/23/1997	1338	34	1997	1997\1998	199734	8	199708
8/24/1997	8/30/1997	1339	35	1997	1997\1998	199735	8	199708
8/31/1997	9/6/1997	1340	36	1997	1997\1998	199736	9	199709
9/7/1997	9/13/1997	1341	37	1997	1997\1998	199737	9	199709
9/14/1997	9/20/1997	1342	38	1997	1997\1998	199738	9	199709
9/21/1997	9/27/1997	1343	39	1997	1997\1998	199739	9	199709
9/28/1997	10/4/1997	1344	40	1997	1997\1998	199740	10	199710
10/5/1997	10/11/1997	1345	41	1997	1997\1998	199741	10	199710
10/12/1997	10/18/1997	1346	42	1997	1997\1998	199742	10	199710
10/19/1997	10/25/1997	1347	43	1997	1997\1998	199743	10	199710
10/26/1997	11/1/1997	1348	44	1997	1997\1998	199744	10	199710
11/2/1997	11/8/1997	1349	45	1997	1997\1998	199745	11	199711
11/9/1997	11/15/1997	1350	46	1997	1997\1998	199746	11	199711
11/16/1997	11/22/1997	1351	47	1997	1997\1998	199747	11	199711
11/23/1997	11/29/1997	1352	48	1997	1997\1998	199748	11	199711
11/30/1997	12/6/1997	1353	49	1997	1997\1998	199749	12	199712
12/7/1997	12/13/1997	1354	50	1997	1997\1998	199750	12	199712
12/14/1997	12/20/1997	1355	51	1997	1997\1998	199751	12	199712
12/21/1997	12/27/1997	1356	52	1997	1997\1998	199752	12	199712
12/28/1997	1/3/1998	1357	53	1997	1997\1998	199753	12	199712
1/4/1998	1/10/1998	1358	1	1998	1997\1998	199801	1	199801
1/11/1998	1/17/1998	1359	2	1998	1997\1998	199802	1	199801
1/18/1998	1/24/1998	1360	3	1998	1997\1998	199803	1	199801
1/25/1998	1/31/1998	1361	4	1998	1997\1998	199804	1	199801
2/1/1998	2/7/1998	1362	5	1998	1997\1998	199805	2	199802
2/8/1998	2/14/1998	1363	6	1998	1997\1998	199806	2	199802
2/15/1998	2/21/1998	1364	7	1998	1997\1998	199807	2	199802
2/22/1998	2/28/1998	1365	8	1998	1997\1998	199808	2	199802
3/1/1998	3/7/1998	1366	9	1998	1997\1998	199809	3	199803
3/8/1998	3/14/1998	1367	10	1998	1997\1998	199810	3	199803
3/15/1998	3/21/1998	1368	11	1998	1997\1998	199811	3	199803
3/22/1998	3/28/1998	1369	12	1998	1997\1998	199812	3	199803
3/29/1998	4/4/1998	1370	13	1998	1997\1998	199813	4	199804
4/5/1998	4/11/1998	1371	14	1998	1997\1998	199814	4	199804
4/12/1998	4/18/1998	1372	15	1998	1997\1998	199815	4	199804
4/19/1998	4/25/1998	1373	16	1998	1997\1998	199816	4	199804
4/26/1998	5/2/1998	1374	17	1998	1997\1998	199817	4	199804
5/3/1998	5/9/1998	1375	18	1998	1997\1998	199818	5	199805
5/10/1998	5/16/1998	1376	19	1998	1997\1998	199819	5	199805
5/17/1998	5/23/1998	1377	20	1998	1997\1998	199820	5	199805
5/24/1998	5/30/1998	1378	21	1998	1997\1998	199821	5	199805
5/31/1998	6/6/1998	1379	22	1998	1997\1998	199822	6	199806
6/7/1998	6/13/1998	1380	23	1998	1997\1998	199823	6	199806
6/14/1998	6/20/1998	1381	24	1998	1997\1998	199824	6	199806
6/21/1998	6/27/1998	1382	25	1998	1997\1998	199825	6	199806
6/28/1998	7/4/1998	1383	26	1998	1998\1999	199826	7	199807
7/5/1998	7/11/1998	1384	27	1998	1998\1999	199827	7	199807
7/12/1998	7/18/1998	1385	28	1998	1998\1999	199828	7	199807
7/19/1998	7/25/1998	1386	29	1998	1998\1999	199829	7	199807
7/26/1998	8/1/1998	1387	30	1998	1998\1999	199830	7	199807
8/2/1998	8/8/1998	1388	31	1998	1998\1999	199831	8	199808
8/9/1998	8/15/1998	1389	32	1998	1998\1999	199832	8	199808
8/16/1998	8/22/1998	1390	33	1998	1998\1999	199833	8	199808
8/23/1998	8/29/1998	1391	34	1998	1998\1999	199834	8	199808
8/30/1998	9/5/1998	1392	35	1998	1998\1999	199835	9	199809
9/6/1998	9/12/1998	1393	36	1998	1998\1999	199836	9	199809
9/13/1998	9/19/1998	1394	37	1998	1998\1999	199837	9	199809
9/20/1998	9/26/1998	1395	38	1998	1998\1999	199838	9	199809
9/27/1998	10/3/1998	1396	39	1998	1998\1999	199839	9	199809
10/4/1998	10/10/1998	1397	40	1998	1998\1999	199840	10	199810
10/11/1998	10/17/1998	1398	41	1998	1998\1999	199841	10	199810
10/18/1998	10/24/1998	1399	42	1998	1998\1999	199842	10	199810
10/25/1998	10/31/1998	1400	43	1998	1998\1999	199843	10	199810
11/1/1998	11/7/1998	1401	44	1998	1998\1999	199844	11	199811
11/8/1998	11/14/1998	1402	45	1998	1998\1999	199845	11	199811
11/15/1998	11/21/1998	1403	46	1998	1998\1999	199846	11	199811
11/22/1998	11/28/1998	1404	47	1998	1998\1999	199847	11	199811
11/29/1998	12/5/1998	1405	48	1998	1998\1999	199848	12	199812
12/6/1998	12/12/1998	1406	49	1998	1998\1999	199849	12	199812
12/13/1998	12/19/1998	1407	50	1998	1998\1999	199850	12	199812
12/20/1998	12/26/1998	1408	51	1998	1998\1999	199851	12	199812
12/27/1998	1/2/1999	1409	52	1998	1998\1999	199852	12	199812
1/3/1999	1/9/1999	1410	1	1999	1998\1999	199901	1	199901
1/10/1999	1/16/1999	1411	2	1999	1998\1999	199902	1	199901
1/17/1999	1/23/1999	1412	3	1999	1998\1999	199903	1	199901
1/24/1999	1/30/1999	1413	4	1999	1998\1999	199904	1	199901
1/31/1999	2/6/1999	1414	5	1999	1998\1999	199905	2	199902
2/7/1999	2/13/1999	1415	6	1999	1998\1999	199906	2	199902
2/14/1999	2/20/1999	1416	7	1999	1998\1999	199907	2	199902
2/21/1999	2/27/1999	1417	8	1999	1998\1999	199908	2	199902
2/28/1999	3/6/1999	1418	9	1999	1998\1999	199909	3	199903
3/7/1999	3/13/1999	1419	10	1999	1998\1999	199910	3	199903
3/14/1999	3/20/1999	1420	11	1999	1998\1999	199911	3	199903
3/21/1999	3/27/1999	1421	12	1999	1998\1999	199912	3	199903
3/28/1999	4/3/1999	1422	13	1999	1998\1999	199913	3	199903
4/4/1999	4/10/1999	1423	14	1999	1998\1999	199914	4	199904
4/11/1999	4/17/1999	1424	15	1999	1998\1999	199915	4	199904
4/18/1999	4/24/1999	1425	16	1999	1998\1999	199916	4	199904
4/25/1999	5/1/1999	1426	17	1999	1998\1999	199917	4	199904
5/2/1999	5/8/1999	1427	18	1999	1998\1999	199918	5	199905
5/9/1999	5/15/1999	1428	19	1999	1998\1999	199919	5	199905
5/16/1999	5/22/1999	1429	20	1999	1998\1999	199920	5	199905
5/23/1999	5/29/1999	1430	21	1999	1998\1999	199921	5	199905
5/30/1999	6/5/1999	1431	22	1999	1998\1999	199922	6	199906
6/6/1999	6/12/1999	1432	23	1999	1998\1999	199923	6	199906
6/13/1999	6/19/1999	1433	24	1999	1998\1999	199924	6	199906
6/20/1999	6/26/1999	1434	25	1999	1998\1999	199925	6	199906
6/27/1999	7/3/1999	1435	26	1999	1998\1999	199926	6	199906
7/4/1999	7/10/1999	1436	27	1999	1999\2000	199927	7	199907
7/11/1999	7/17/1999	1437	28	1999	1999\2000	199928	7	199907
7/18/1999	7/24/1999	1438	29	1999	1999\2000	199929	7	199907
7/25/1999	7/31/1999	1439	30	1999	1999\2000	199930	7	199907
8/1/1999	8/7/1999	1440	31	1999	1999\2000	199931	8	199908
8/8/1999	8/14/1999	1441	32	1999	1999\2000	199932	8	199908
8/15/1999	8/21/1999	1442	33	1999	1999\2000	199933	8	199908
8/22/1999	8/28/1999	1443	34	1999	1999\2000	199934	8	199908
8/29/1999	9/4/1999	1444	35	1999	1999\2000	199935	9	199909
9/5/1999	9/11/1999	1445	36	1999	1999\2000	199936	9	199909
9/12/1999	9/18/1999	1446	37	1999	1999\2000	199937	9	199909
9/19/1999	9/25/1999	1447	38	1999	1999\2000	199938	9	199909
9/26/1999	10/2/1999	1448	39	1999	1999\2000	199939	9	199909
10/3/1999	10/9/1999	1449	40	1999	1999\2000	199940	10	199910
10/10/1999	10/16/1999	1450	41	1999	1999\2000	199941	10	199910
10/17/1999	10/23/1999	1451	42	1999	1999\2000	199942	10	199910
10/24/1999	10/30/1999	1452	43	1999	1999\2000	199943	10	199910
10/31/1999	11/6/1999	1453	44	1999	1999\2000	199944	11	199911
11/7/1999	11/13/1999	1454	45	1999	1999\2000	199945	11	199911
11/14/1999	11/20/1999	1455	46	1999	1999\2000	199946	11	199911
11/21/1999	11/27/1999	1456	47	1999	1999\2000	199947	11	199911
11/28/1999	12/4/1999	1457	48	1999	1999\2000	199948	12	199912
12/5/1999	12/11/1999	1458	49	1999	1999\2000	199949	12	199912
12/12/1999	12/18/1999	1459	50	1999	1999\2000	199950	12	199912
12/19/1999	12/25/1999	1460	51	1999	1999\2000	199951	12	199912
12/26/1999	1/1/2000	1461	52	1999	1999\2000	199952	12	199912
1/2/2000	1/8/2000	1462	1	2000	1999\2000	200001	1	200001
1/9/2000	1/15/2000	1463	2	2000	1999\2000	200002	1	200001
1/16/2000	1/22/2000	1464	3	2000	1999\2000	200003	1	200001
1/23/2000	1/29/2000	1465	4	2000	1999\2000	200004	1	200001
1/30/2000	2/5/2000	1466	5	2000	1999\2000	200005	2	200002
2/6/2000	2/12/2000	1467	6	2000	1999\2000	200006	2	200002
2/13/2000	2/19/2000	1468	7	2000	1999\2000	200007	2	200002
2/20/2000	2/26/2000	1469	8	2000	1999\2000	200008	2	200002
2/27/2000	3/4/2000	1470	9	2000	1999\2000	200009	3	200003
3/5/2000	3/11/2000	1471	10	2000	1999\2000	200010	3	200003
3/12/2000	3/18/2000	1472	11	2000	1999\2000	200011	3	200003
3/19/2000	3/25/2000	1473	12	2000	1999\2000	200012	3	200003
3/26/2000	4/1/2000	1474	13	2000	1999\2000	200013	3	200003
4/2/2000	4/8/2000	1475	14	2000	1999\2000	200014	4	200004
4/9/2000	4/15/2000	1476	15	2000	1999\2000	200015	4	200004
4/16/2000	4/22/2000	1477	16	2000	1999\2000	200016	4	200004
4/23/2000	4/29/2000	1478	17	2000	1999\2000	200017	4	200004
4/30/2000	5/6/2000	1479	18	2000	1999\2000	200018	5	200005
5/7/2000	5/13/2000	1480	19	2000	1999\2000	200019	5	200005
5/14/2000	5/20/2000	1481	20	2000	1999\2000	200020	5	200005
5/21/2000	5/27/2000	1482	21	2000	1999\2000	200021	5	200005
5/28/2000	6/3/2000	1483	22	2000	1999\2000	200022	5	200005
6/4/2000	6/10/2000	1484	23	2000	1999\2000	200023	6	200006
6/11/2000	6/17/2000	1485	24	2000	1999\2000	200024	6	200006
6/18/2000	6/24/2000	1486	25	2000	1999\2000	200025	6	200006
6/25/2000	7/1/2000	1487	26	2000	1999\2000	200026	6	200006
7/2/2000	7/8/2000	1488	27	2000	2000\2001	200027	7	200007
7/9/2000	7/15/2000	1489	28	2000	2000\2001	200028	7	200007
7/16/2000	7/22/2000	1490	29	2000	2000\2001	200029	7	200007
7/23/2000	7/29/2000	1491	30	2000	2000\2001	200030	7	200007
7/30/2000	8/5/2000	1492	31	2000	2000\2001	200031	8	200008
8/6/2000	8/12/2000	1493	32	2000	2000\2001	200032	8	200008
8/13/2000	8/19/2000	1494	33	2000	2000\2001	200033	8	200008
8/20/2000	8/26/2000	1495	34	2000	2000\2001	200034	8	200008
8/27/2000	9/2/2000	1496	35	2000	2000\2001	200035	8	200008
9/3/2000	9/9/2000	1497	36	2000	2000\2001	200036	9	200009
9/10/2000	9/16/2000	1498	37	2000	2000\2001	200037	9	200009
9/17/2000	9/23/2000	1499	38	2000	2000\2001	200038	9	200009
9/24/2000	9/30/2000	1500	39	2000	2000\2001	200039	9	200009
10/1/2000	10/7/2000	1501	40	2000	2000\2001	200040	10	200010
10/8/2000	10/14/2000	1502	41	2000	2000\2001	200041	10	200010
10/15/2000	10/21/2000	1503	42	2000	2000\2001	200042	10	200010
10/22/2000	10/28/2000	1504	43	2000	2000\2001	200043	10	200010
10/29/2000	11/4/2000	1505	44	2000	2000\2001	200044	11	200011
11/5/2000	11/11/2000	1506	45	2000	2000\2001	200045	11	200011
11/12/2000	11/18/2000	1507	46	2000	2000\2001	200046	11	200011
11/19/2000	11/25/2000	1508	47	2000	2000\2001	200047	11	200011
11/26/2000	12/2/2000	1509	48	2000	2000\2001	200048	11	200011
12/3/2000	12/9/2000	1510	49	2000	2000\2001	200049	12	200012
12/10/2000	12/16/2000	1511	50	2000	2000\2001	200050	12	200012
12/17/2000	12/23/2000	1512	51	2000	2000\2001	200051	12	200012
12/24/2000	12/30/2000	1513	52	2000	2000\2001	200052	12	200012
12/31/2000	1/6/2001	1514	1	2001	2000\2001	200101	1	200101
1/7/2001	1/13/2001	1515	2	2001	2000\2001	200102	1	200101
1/14/2001	1/20/2001	1516	3	2001	2000\2001	200103	1	200101
1/21/2001	1/27/2001	1517	4	2001	2000\2001	200104	1	200101
1/28/2001	2/3/2001	1518	5	2001	2000\2001	200105	1	200101
2/4/2001	2/10/2001	1519	6	2001	2000\2001	200106	2	200102
2/11/2001	2/17/2001	1520	7	2001	2000\2001	200107	2	200102
2/18/2001	2/24/2001	1521	8	2001	2000\2001	200108	2	200102
2/25/2001	3/3/2001	1522	9	2001	2000\2001	200109	2	200102
3/4/2001	3/10/2001	1523	10	2001	2000\2001	200110	3	200103
3/11/2001	3/17/2001	1524	11	2001	2000\2001	200111	3	200103
3/18/2001	3/24/2001	1525	12	2001	2000\2001	200112	3	200103
3/25/2001	3/31/2001	1526	13	2001	2000\2001	200113	3	200103
4/1/2001	4/7/2001	1527	14	2001	2000\2001	200114	4	200104
4/8/2001	4/14/2001	1528	15	2001	2000\2001	200115	4	200104
4/15/2001	4/21/2001	1529	16	2001	2000\2001	200116	4	200104
4/22/2001	4/28/2001	1530	17	2001	2000\2001	200117	4	200104
4/29/2001	5/5/2001	1531	18	2001	2000\2001	200118	5	200105
5/6/2001	5/12/2001	1532	19	2001	2000\2001	200119	5	200105
5/13/2001	5/19/2001	1533	20	2001	2000\2001	200120	5	200105
5/20/2001	5/26/2001	1534	21	2001	2000\2001	200121	5	200105
5/27/2001	6/2/2001	1535	22	2001	2000\2001	200122	5	200105
6/3/2001	6/9/2001	1536	23	2001	2000\2001	200123	6	200106
6/10/2001	6/16/2001	1537	24	2001	2000\2001	200124	6	200106
6/17/2001	6/23/2001	1538	25	2001	2000\2001	200125	6	200106
6/24/2001	6/30/2001	1539	26	2001	2000\2001	200126	6	200106
7/1/2001	7/7/2001	1540	27	2001	2001\2002	200127	7	200107
7/8/2001	7/14/2001	1541	28	2001	2001\2002	200128	7	200107
7/15/2001	7/21/2001	1542	29	2001	2001\2002	200129	7	200107
7/22/2001	7/28/2001	1543	30	2001	2001\2002	200130	7	200107
7/29/2001	8/4/2001	1544	31	2001	2001\2002	200131	8	200108
8/5/2001	8/11/2001	1545	32	2001	2001\2002	200132	8	200108
8/12/2001	8/18/2001	1546	33	2001	2001\2002	200133	8	200108
8/19/2001	8/25/2001	1547	34	2001	2001\2002	200134	8	200108
8/26/2001	9/1/2001	1548	35	2001	2001\2002	200135	8	200108
9/2/2001	9/8/2001	1549	36	2001	2001\2002	200136	9	200109
9/9/2001	9/15/2001	1550	37	2001	2001\2002	200137	9	200109
9/16/2001	9/22/2001	1551	38	2001	2001\2002	200138	9	200109
9/23/2001	9/29/2001	1552	39	2001	2001\2002	200139	9	200109
9/30/2001	10/6/2001	1553	40	2001	2001\2002	200140	10	200110
10/7/2001	10/13/2001	1554	41	2001	2001\2002	200141	10	200110
10/14/2001	10/20/2001	1555	42	2001	2001\2002	200142	10	200110
10/21/2001	10/27/2001	1556	43	2001	2001\2002	200143	10	200110
10/28/2001	11/3/2001	1557	44	2001	2001\2002	200144	10	200110
11/4/2001	11/10/2001	1558	45	2001	2001\2002	200145	11	200111
11/11/2001	11/17/2001	1559	46	2001	2001\2002	200146	11	200111
11/18/2001	11/24/2001	1560	47	2001	2001\2002	200147	11	200111
11/25/2001	12/1/2001	1561	48	2001	2001\2002	200148	11	200111
12/2/2001	12/8/2001	1562	49	2001	2001\2002	200149	12	200112
12/9/2001	12/15/2001	1563	50	2001	2001\2002	200150	12	200112
12/16/2001	12/22/2001	1564	51	2001	2001\2002	200151	12	200112
12/23/2001	12/29/2001	1565	52	2001	2001\2002	200152	12	200112
12/30/2001	1/5/2002	1566	1	2002	2001\2002	200201	1	200201
1/6/2002	1/12/2002	1567	2	2002	2001\2002	200202	1	200201
1/13/2002	1/19/2002	1568	3	2002	2001\2002	200203	1	200201
1/20/2002	1/26/2002	1569	4	2002	2001\2002	200204	1	200201
1/27/2002	2/2/2002	1570	5	2002	2001\2002	200205	1	200201
2/3/2002	2/9/2002	1571	6	2002	2001\2002	200206	2	200202
2/10/2002	2/16/2002	1572	7	2002	2001\2002	200207	2	200202
2/17/2002	2/23/2002	1573	8	2002	2001\2002	200208	2	200202
2/24/2002	3/2/2002	1574	9	2002	2001\2002	200209	2	200202
3/3/2002	3/9/2002	1575	10	2002	2001\2002	200210	3	200203
3/10/2002	3/16/2002	1576	11	2002	2001\2002	200211	3	200203
