"Notes"	"State"	"State Code"	"Age Group"	"Age Group Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"South Carolina"	"45"	"30 to 34"	"30 to 34"	"2011"	"2011"	295129
	"South Carolina"	"45"	"30 to 34"	"30 to 34"	"2012"	"2012"	298855
	"South Carolina"	"45"	"30 to 34"	"30 to 34"	"2013"	"2013"	303182
	"South Carolina"	"45"	"30 to 34"	"30 to 34"	"2014"	"2014"	305899
	"South Carolina"	"45"	"30 to 34"	"30 to 34"	"2015"	"2015"	307953
	"South Carolina"	"45"	"30 to 34"	"30 to 34"	"2016"	"2016"	311120
	"South Carolina"	"45"	"30 to 34"	"30 to 34"	"2017"	"2017"	314192
"Total"	"South Carolina"	"45"	"30 to 34"	"30 to 34"			2425669
	"South Carolina"	"45"	"35 to 39"	"35 to 39"	"2010"	"2010"	294880
	"South Carolina"	"45"	"35 to 39"	"35 to 39"	"2011"	"2011"	285551
	"South Carolina"	"45"	"35 to 39"	"35 to 39"	"2012"	"2012"	283042
	"South Carolina"	"45"	"35 to 39"	"35 to 39"	"2013"	"2013"	283968
	"South Carolina"	"45"	"35 to 39"	"35 to 39"	"2014"	"2014"	288196
	"South Carolina"	"45"	"35 to 39"	"35 to 39"	"2015"	"2015"	295168
	"South Carolina"	"45"	"35 to 39"	"35 to 39"	"2016"	"2016"	304173
	"South Carolina"	"45"	"35 to 39"	"35 to 39"	"2017"	"2017"	310446
"Total"	"South Carolina"	"45"	"35 to 39"	"35 to 39"			2345424
	"South Carolina"	"45"	"40 to 44"	"40 to 44"	"2010"	"2010"	304980
	"South Carolina"	"45"	"40 to 44"	"40 to 44"	"2011"	"2011"	307695
	"South Carolina"	"45"	"40 to 44"	"40 to 44"	"2012"	"2012"	309860
	"South Carolina"	"45"	"40 to 44"	"40 to 44"	"2013"	"2013"	309591
	"South Carolina"	"45"	"40 to 44"	"40 to 44"	"2014"	"2014"	306781
	"South Carolina"	"45"	"40 to 44"	"40 to 44"	"2015"	"2015"	302009
	"South Carolina"	"45"	"40 to 44"	"40 to 44"	"2016"	"2016"	294898
	"South Carolina"	"45"	"40 to 44"	"40 to 44"	"2017"	"2017"	293707
"Total"	"South Carolina"	"45"	"40 to 44"	"40 to 44"			2429521
	"South Carolina"	"45"	"45 to 49"	"45 to 49"	"2010"	"2010"	332287
	"South Carolina"	"45"	"45 to 49"	"45 to 49"	"2011"	"2011"	327123
	"South Carolina"	"45"	"45 to 49"	"45 to 49"	"2012"	"2012"	321524
	"South Carolina"	"45"	"45 to 49"	"45 to 49"	"2013"	"2013"	315735
	"South Carolina"	"45"	"45 to 49"	"45 to 49"	"2014"	"2014"	310756
	"South Carolina"	"45"	"45 to 49"	"45 to 49"	"2015"	"2015"	311511
	"South Carolina"	"45"	"45 to 49"	"45 to 49"	"2016"	"2016"	315897
	"South Carolina"	"45"	"45 to 49"	"45 to 49"	"2017"	"2017"	319592
"Total"	"South Carolina"	"45"	"45 to 49"	"45 to 49"			2554425
	"South Carolina"	"45"	"50 to 54"	"50 to 54"	"2010"	"2010"	327624
	"South Carolina"	"45"	"50 to 54"	"50 to 54"	"2011"	"2011"	331224
	"South Carolina"	"45"	"50 to 54"	"50 to 54"	"2012"	"2012"	332424
	"South Carolina"	"45"	"50 to 54"	"50 to 54"	"2013"	"2013"	334290
	"South Carolina"	"45"	"50 to 54"	"50 to 54"	"2014"	"2014"	337852
	"South Carolina"	"45"	"50 to 54"	"50 to 54"	"2015"	"2015"	337901
	"South Carolina"	"45"	"50 to 54"	"50 to 54"	"2016"	"2016"	334980
	"South Carolina"	"45"	"50 to 54"	"50 to 54"	"2017"	"2017"	330742
"Total"	"South Carolina"	"45"	"50 to 54"	"50 to 54"			2667037
	"South Carolina"	"45"	"55 to 59"	"55 to 59"	"2010"	"2010"	304900
	"South Carolina"	"45"	"55 to 59"	"55 to 59"	"2011"	"2011"	310279
	"South Carolina"	"45"	"55 to 59"	"55 to 59"	"2012"	"2012"	317061
	"South Carolina"	"45"	"55 to 59"	"55 to 59"	"2013"	"2013"	322678
	"South Carolina"	"45"	"55 to 59"	"55 to 59"	"2014"	"2014"	327255
	"South Carolina"	"45"	"55 to 59"	"55 to 59"	"2015"	"2015"	332581
	"South Carolina"	"45"	"55 to 59"	"55 to 59"	"2016"	"2016"	338289
	"South Carolina"	"45"	"55 to 59"	"55 to 59"	"2017"	"2017"	340802
"Total"	"South Carolina"	"45"	"55 to 59"	"55 to 59"			2593845
	"South Carolina"	"45"	"60 to 64 "	"60 to 64"	"2010"	"2010"	283085
	"South Carolina"	"45"	"60 to 64 "	"60 to 64"	"2011"	"2011"	295577
	"South Carolina"	"45"	"60 to 64 "	"60 to 64"	"2012"	"2012"	293235
	"South Carolina"	"45"	"60 to 64 "	"60 to 64"	"2013"	"2013"	296398
	"South Carolina"	"45"	"60 to 64 "	"60 to 64"	"2014"	"2014"	302758
	"South Carolina"	"45"	"60 to 64 "	"60 to 64"	"2015"	"2015"	310850
	"South Carolina"	"45"	"60 to 64 "	"60 to 64"	"2016"	"2016"	317923
	"South Carolina"	"45"	"60 to 64 "	"60 to 64"	"2017"	"2017"	326534
"Total"	"South Carolina"	"45"	"60 to 64 "	"60 to 64"			2426360
	"South Carolina"	"45"	"65 to 69"	"65 to 69"	"2010"	"2010"	217348
	"South Carolina"	"45"	"65 to 69"	"65 to 69"	"2011"	"2011"	224746
	"South Carolina"	"45"	"65 to 69"	"65 to 69"	"2012"	"2012"	245336
	"South Carolina"	"45"	"65 to 69"	"65 to 69"	"2013"	"2013"	257068
	"South Carolina"	"45"	"65 to 69"	"65 to 69"	"2014"	"2014"	270594
	"South Carolina"	"45"	"65 to 69"	"65 to 69"	"2015"	"2015"	284815
	"South Carolina"	"45"	"65 to 69"	"65 to 69"	"2016"	"2016"	299856
	"South Carolina"	"45"	"65 to 69"	"65 to 69"	"2017"	"2017"	298594
"Total"	"South Carolina"	"45"	"65 to 69"	"65 to 69"			2098357
	"South Carolina"	"45"	"70 to 74"	"70 to 74"	"2010"	"2010"	155115
	"South Carolina"	"45"	"70 to 74"	"70 to 74"	"2011"	"2011"	162219
	"South Carolina"	"45"	"70 to 74"	"70 to 74"	"2012"	"2012"	171488
	"South Carolina"	"45"	"70 to 74"	"70 to 74"	"2013"	"2013"	184234
	"South Carolina"	"45"	"70 to 74"	"70 to 74"	"2014"	"2014"	195076
	"South Carolina"	"45"	"70 to 74"	"70 to 74"	"2015"	"2015"	204785
	"South Carolina"	"45"	"70 to 74"	"70 to 74"	"2016"	"2016"	212677
	"South Carolina"	"45"	"70 to 74"	"70 to 74"	"2017"	"2017"	234956
"Total"	"South Carolina"	"45"	"70 to 74"	"70 to 74"			1520550
	"South Carolina"	"45"	"75 to 79"	"75 to 79"	"2010"	"2010"	113955
	"South Carolina"	"45"	"75 to 79"	"75 to 79"	"2011"	"2011"	117430
	"South Carolina"	"45"	"75 to 79"	"75 to 79"	"2012"	"2012"	120505
	"South Carolina"	"45"	"75 to 79"	"75 to 79"	"2013"	"2013"	124684
	"South Carolina"	"45"	"75 to 79"	"75 to 79"	"2014"	"2014"	129559
	"South Carolina"	"45"	"75 to 79"	"75 to 79"	"2015"	"2015"	134973
	"South Carolina"	"45"	"75 to 79"	"75 to 79"	"2016"	"2016"	142004
	"South Carolina"	"45"	"75 to 79"	"75 to 79"	"2017"	"2017"	150856
"Total"	"South Carolina"	"45"	"75 to 79"	"75 to 79"			1033966
	"South Carolina"	"45"	"80 to 84"	"80 to 84"	"2010"	"2010"	79351
	"South Carolina"	"45"	"80 to 84"	"80 to 84"	"2011"	"2011"	80546
	"South Carolina"	"45"	"80 to 84"	"80 to 84"	"2012"	"2012"	82052
	"South Carolina"	"45"	"80 to 84"	"80 to 84"	"2013"	"2013"	83306
	"South Carolina"	"45"	"80 to 84"	"80 to 84"	"2014"	"2014"	85276
	"South Carolina"	"45"	"80 to 84"	"80 to 84"	"2015"	"2015"	88110
	"South Carolina"	"45"	"80 to 84"	"80 to 84"	"2016"	"2016"	91083
	"South Carolina"	"45"	"80 to 84"	"80 to 84"	"2017"	"2017"	93798
"Total"	"South Carolina"	"45"	"80 to 84"	"80 to 84"			683522
	"South Carolina"	"45"	"85+"	"85+"	"2010"	"2010"	71453
	"South Carolina"	"45"	"85+"	"85+"	"2011"	"2011"	73552
	"South Carolina"	"45"	"85+"	"85+"	"2012"	"2012"	75954
	"South Carolina"	"45"	"85+"	"85+"	"2013"	"2013"	78003
	"South Carolina"	"45"	"85+"	"85+"	"2014"	"2014"	80015
	"South Carolina"	"45"	"85+"	"85+"	"2015"	"2015"	81811
	"South Carolina"	"45"	"85+"	"85+"	"2016"	"2016"	83922
	"South Carolina"	"45"	"85+"	"85+"	"2017"	"2017"	86373
"Total"	"South Carolina"	"45"	"85+"	"85+"			631083
"Total"	"South Carolina"	"45"					38494821
	"South Dakota"	"46"	"0 to 4"	"0 to 4"	"2010"	"2010"	59800
	"South Dakota"	"46"	"0 to 4"	"0 to 4"	"2011"	"2011"	59956
	"South Dakota"	"46"	"0 to 4"	"0 to 4"	"2012"	"2012"	59719
	"South Dakota"	"46"	"0 to 4"	"0 to 4"	"2013"	"2013"	60130
	"South Dakota"	"46"	"0 to 4"	"0 to 4"	"2014"	"2014"	60677
	"South Dakota"	"46"	"0 to 4"	"0 to 4"	"2015"	"2015"	60978
	"South Dakota"	"46"	"0 to 4"	"0 to 4"	"2016"	"2016"	61450
	"South Dakota"	"46"	"0 to 4"	"0 to 4"	"2017"	"2017"	61759
"Total"	"South Dakota"	"46"	"0 to 4"	"0 to 4"			484469
	"South Dakota"	"46"	"5 to 9"	"5 to 9"	"2010"	"2010"	55825
	"South Dakota"	"46"	"5 to 9"	"5 to 9"	"2011"	"2011"	56956
	"South Dakota"	"46"	"5 to 9"	"5 to 9"	"2012"	"2012"	58582
	"South Dakota"	"46"	"5 to 9"	"5 to 9"	"2013"	"2013"	60033
	"South Dakota"	"46"	"5 to 9"	"5 to 9"	"2014"	"2014"	60234
	"South Dakota"	"46"	"5 to 9"	"5 to 9"	"2015"	"2015"	60440
	"South Dakota"	"46"	"5 to 9"	"5 to 9"	"2016"	"2016"	60349
	"South Dakota"	"46"	"5 to 9"	"5 to 9"	"2017"	"2017"	60372
"Total"	"South Dakota"	"46"	"5 to 9"	"5 to 9"			472791
	"South Dakota"	"46"	"10 to 14"	"10 to 14"	"2010"	"2010"	54021
	"South Dakota"	"46"	"10 to 14"	"10 to 14"	"2011"	"2011"	54149
	"South Dakota"	"46"	"10 to 14"	"10 to 14"	"2012"	"2012"	54283
	"South Dakota"	"46"	"10 to 14"	"10 to 14"	"2013"	"2013"	55131
	"South Dakota"	"46"	"10 to 14"	"10 to 14"	"2014"	"2014"	55997
	"South Dakota"	"46"	"10 to 14"	"10 to 14"	"2015"	"2015"	56657
	"South Dakota"	"46"	"10 to 14"	"10 to 14"	"2016"	"2016"	57862
	"South Dakota"	"46"	"10 to 14"	"10 to 14"	"2017"	"2017"	59303
"Total"	"South Dakota"	"46"	"10 to 14"	"10 to 14"			447403
	"South Dakota"	"46"	"15 to 19"	"15 to 19"	"2010"	"2010"	57812
	"South Dakota"	"46"	"15 to 19"	"15 to 19"	"2011"	"2011"	57750
	"South Dakota"	"46"	"15 to 19"	"15 to 19"	"2012"	"2012"	57113
	"South Dakota"	"46"	"15 to 19"	"15 to 19"	"2013"	"2013"	56707
	"South Dakota"	"46"	"15 to 19"	"15 to 19"	"2014"	"2014"	56712
	"South Dakota"	"46"	"15 to 19"	"15 to 19"	"2015"	"2015"	56423
	"South Dakota"	"46"	"15 to 19"	"15 to 19"	"2016"	"2016"	56537
	"South Dakota"	"46"	"15 to 19"	"15 to 19"	"2017"	"2017"	56675
"Total"	"South Dakota"	"46"	"15 to 19"	"15 to 19"			455729
	"South Dakota"	"46"	"20 to 24"	"20 to 24"	"2010"	"2010"	57572
	"South Dakota"	"46"	"20 to 24"	"20 to 24"	"2011"	"2011"	58140
	"South Dakota"	"46"	"20 to 24"	"20 to 24"	"2012"	"2012"	59536
	"South Dakota"	"46"	"20 to 24"	"20 to 24"	"2013"	"2013"	60603
	"South Dakota"	"46"	"20 to 24"	"20 to 24"	"2014"	"2014"	60719
	"South Dakota"	"46"	"20 to 24"	"20 to 24"	"2015"	"2015"	60543
	"South Dakota"	"46"	"20 to 24"	"20 to 24"	"2016"	"2016"	60480
	"South Dakota"	"46"	"20 to 24"	"20 to 24"	"2017"	"2017"	59550
"Total"	"South Dakota"	"46"	"20 to 24"	"20 to 24"			477143
	"South Dakota"	"46"	"25 to 29"	"25 to 29"	"2010"	"2010"	55694
	"South Dakota"	"46"	"25 to 29"	"25 to 29"	"2011"	"2011"	55866
	"South Dakota"	"46"	"25 to 29"	"25 to 29"	"2012"	"2012"	56053
	"South Dakota"	"46"	"25 to 29"	"25 to 29"	"2013"	"2013"	56164
	"South Dakota"	"46"	"25 to 29"	"25 to 29"	"2014"	"2014"	56274
	"South Dakota"	"46"	"25 to 29"	"25 to 29"	"2015"	"2015"	55964
	"South Dakota"	"46"	"25 to 29"	"25 to 29"	"2016"	"2016"	56156
	"South Dakota"	"46"	"25 to 29"	"25 to 29"	"2017"	"2017"	57257
"Total"	"South Dakota"	"46"	"25 to 29"	"25 to 29"			449428
	"South Dakota"	"46"	"30 to 34"	"30 to 34"	"2010"	"2010"	50339
	"South Dakota"	"46"	"30 to 34"	"30 to 34"	"2011"	"2011"	52149
	"South Dakota"	"46"	"30 to 34"	"30 to 34"	"2012"	"2012"	53838
	"South Dakota"	"46"	"30 to 34"	"30 to 34"	"2013"	"2013"	55513
	"South Dakota"	"46"	"30 to 34"	"30 to 34"	"2014"	"2014"	56300
	"South Dakota"	"46"	"30 to 34"	"30 to 34"	"2015"	"2015"	56295
	"South Dakota"	"46"	"30 to 34"	"30 to 34"	"2016"	"2016"	56410
	"South Dakota"	"46"	"30 to 34"	"30 to 34"	"2017"	"2017"	56348
"Total"	"South Dakota"	"46"	"30 to 34"	"30 to 34"			437192
	"South Dakota"	"46"	"35 to 39"	"35 to 39"	"2010"	"2010"	45715
	"South Dakota"	"46"	"35 to 39"	"35 to 39"	"2011"	"2011"	45575
	"South Dakota"	"46"	"35 to 39"	"35 to 39"	"2012"	"2012"	46306
	"South Dakota"	"46"	"35 to 39"	"35 to 39"	"2013"	"2013"	47571
	"South Dakota"	"46"	"35 to 39"	"35 to 39"	"2014"	"2014"	48938
	"South Dakota"	"46"	"35 to 39"	"35 to 39"	"2015"	"2015"	50880
	"South Dakota"	"46"	"35 to 39"	"35 to 39"	"2016"	"2016"	52818
	"South Dakota"	"46"	"35 to 39"	"35 to 39"	"2017"	"2017"	54536
"Total"	"South Dakota"	"46"	"35 to 39"	"35 to 39"			392339
	"South Dakota"	"46"	"40 to 44"	"40 to 44"	"2010"	"2010"	47290
	"South Dakota"	"46"	"40 to 44"	"40 to 44"	"2011"	"2011"	47338
	"South Dakota"	"46"	"40 to 44"	"40 to 44"	"2012"	"2012"	47578
	"South Dakota"	"46"	"40 to 44"	"40 to 44"	"2013"	"2013"	47276
	"South Dakota"	"46"	"40 to 44"	"40 to 44"	"2014"	"2014"	46728
	"South Dakota"	"46"	"40 to 44"	"40 to 44"	"2015"	"2015"	45992
	"South Dakota"	"46"	"40 to 44"	"40 to 44"	"2016"	"2016"	45697
	"South Dakota"	"46"	"40 to 44"	"40 to 44"	"2017"	"2017"	46458
"Total"	"South Dakota"	"46"	"40 to 44"	"40 to 44"			374357
	"South Dakota"	"46"	"45 to 49"	"45 to 49"	"2010"	"2010"	57048
	"South Dakota"	"46"	"45 to 49"	"45 to 49"	"2011"	"2011"	54494
	"South Dakota"	"46"	"45 to 49"	"45 to 49"	"2012"	"2012"	52491
	"South Dakota"	"46"	"45 to 49"	"45 to 49"	"2013"	"2013"	50178
	"South Dakota"	"46"	"45 to 49"	"45 to 49"	"2014"	"2014"	48366
	"South Dakota"	"46"	"45 to 49"	"45 to 49"	"2015"	"2015"	47499
	"South Dakota"	"46"	"45 to 49"	"45 to 49"	"2016"	"2016"	47507
	"South Dakota"	"46"	"45 to 49"	"45 to 49"	"2017"	"2017"	47425
"Total"	"South Dakota"	"46"	"45 to 49"	"45 to 49"			405008
	"South Dakota"	"46"	"50 to 54"	"50 to 54"	"2010"	"2010"	59437
	"South Dakota"	"46"	"50 to 54"	"50 to 54"	"2011"	"2011"	59778
	"South Dakota"	"46"	"50 to 54"	"50 to 54"	"2012"	"2012"	59795
	"South Dakota"	"46"	"50 to 54"	"50 to 54"	"2013"	"2013"	59533
	"South Dakota"	"46"	"50 to 54"	"50 to 54"	"2014"	"2014"	58789
	"South Dakota"	"46"	"50 to 54"	"50 to 54"	"2015"	"2015"	56633
	"South Dakota"	"46"	"50 to 54"	"50 to 54"	"2016"	"2016"	54289
	"South Dakota"	"46"	"50 to 54"	"50 to 54"	"2017"	"2017"	52109
"Total"	"South Dakota"	"46"	"50 to 54"	"50 to 54"			460363
	"South Dakota"	"46"	"55 to 59"	"55 to 59"	"2010"	"2010"	54643
	"South Dakota"	"46"	"55 to 59"	"55 to 59"	"2011"	"2011"	56002
	"South Dakota"	"46"	"55 to 59"	"55 to 59"	"2012"	"2012"	57330
	"South Dakota"	"46"	"55 to 59"	"55 to 59"	"2013"	"2013"	58189
	"South Dakota"	"46"	"55 to 59"	"55 to 59"	"2014"	"2014"	58490
	"South Dakota"	"46"	"55 to 59"	"55 to 59"	"2015"	"2015"	59120
	"South Dakota"	"46"	"55 to 59"	"55 to 59"	"2016"	"2016"	59491
	"South Dakota"	"46"	"55 to 59"	"55 to 59"	"2017"	"2017"	59476
"Total"	"South Dakota"	"46"	"55 to 59"	"55 to 59"			462741
	"South Dakota"	"46"	"60 to 64 "	"60 to 64"	"2010"	"2010"	44222
	"South Dakota"	"46"	"60 to 64 "	"60 to 64"	"2011"	"2011"	47472
	"South Dakota"	"46"	"60 to 64 "	"60 to 64"	"2012"	"2012"	49130
	"South Dakota"	"46"	"60 to 64 "	"60 to 64"	"2013"	"2013"	51125
	"South Dakota"	"46"	"60 to 64 "	"60 to 64"	"2014"	"2014"	52960
	"South Dakota"	"46"	"60 to 64 "	"60 to 64"	"2015"	"2015"	54431
	"South Dakota"	"46"	"60 to 64 "	"60 to 64"	"2016"	"2016"	55783
	"South Dakota"	"46"	"60 to 64 "	"60 to 64"	"2017"	"2017"	56774
"Total"	"South Dakota"	"46"	"60 to 64 "	"60 to 64"			411897
	"South Dakota"	"46"	"65 to 69"	"65 to 69"	"2010"	"2010"	32130
	"South Dakota"	"46"	"65 to 69"	"65 to 69"	"2011"	"2011"	32906
	"South Dakota"	"46"	"65 to 69"	"65 to 69"	"2012"	"2012"	35674
	"South Dakota"	"46"	"65 to 69"	"65 to 69"	"2013"	"2013"	37732
	"South Dakota"	"46"	"65 to 69"	"65 to 69"	"2014"	"2014"	40299
	"South Dakota"	"46"	"65 to 69"	"65 to 69"	"2015"	"2015"	43394
	"South Dakota"	"46"	"65 to 69"	"65 to 69"	"2016"	"2016"	46850
	"South Dakota"	"46"	"65 to 69"	"65 to 69"	"2017"	"2017"	48277
"Total"	"South Dakota"	"46"	"65 to 69"	"65 to 69"			317262
	"South Dakota"	"46"	"70 to 74"	"70 to 74"	"2010"	"2010"	25674
	"South Dakota"	"46"	"70 to 74"	"70 to 74"	"2011"	"2011"	25648
	"South Dakota"	"46"	"70 to 74"	"70 to 74"	"2012"	"2012"	26114
	"South Dakota"	"46"	"70 to 74"	"70 to 74"	"2013"	"2013"	27478
	"South Dakota"	"46"	"70 to 74"	"70 to 74"	"2014"	"2014"	28483
	"South Dakota"	"46"	"70 to 74"	"70 to 74"	"2015"	"2015"	29228
	"South Dakota"	"46"	"70 to 74"	"70 to 74"	"2016"	"2016"	30114
	"South Dakota"	"46"	"70 to 74"	"70 to 74"	"2017"	"2017"	32952
"Total"	"South Dakota"	"46"	"70 to 74"	"70 to 74"			225691
	"South Dakota"	"46"	"75 to 79"	"75 to 79"	"2010"	"2010"	21662
	"South Dakota"	"46"	"75 to 79"	"75 to 79"	"2011"	"2011"	21581
	"South Dakota"	"46"	"75 to 79"	"75 to 79"	"2012"	"2012"	21436
	"South Dakota"	"46"	"75 to 79"	"75 to 79"	"2013"	"2013"	21437
	"South Dakota"	"46"	"75 to 79"	"75 to 79"	"2014"	"2014"	21648
	"South Dakota"	"46"	"75 to 79"	"75 to 79"	"2015"	"2015"	21697
	"South Dakota"	"46"	"75 to 79"	"75 to 79"	"2016"	"2016"	21762
	"South Dakota"	"46"	"75 to 79"	"75 to 79"	"2017"	"2017"	22463
"Total"	"South Dakota"	"46"	"75 to 79"	"75 to 79"			173686
	"South Dakota"	"46"	"80 to 84"	"80 to 84"	"2010"	"2010"	18021
	"South Dakota"	"46"	"80 to 84"	"80 to 84"	"2011"	"2011"	17959
	"South Dakota"	"46"	"80 to 84"	"80 to 84"	"2012"	"2012"	17785
	"South Dakota"	"46"	"80 to 84"	"80 to 84"	"2013"	"2013"	17688
	"South Dakota"	"46"	"80 to 84"	"80 to 84"	"2014"	"2014"	17349
	"South Dakota"	"46"	"80 to 84"	"80 to 84"	"2015"	"2015"	17177
	"South Dakota"	"46"	"80 to 84"	"80 to 84"	"2016"	"2016"	17242
	"South Dakota"	"46"	"80 to 84"	"80 to 84"	"2017"	"2017"	17151
"Total"	"South Dakota"	"46"	"80 to 84"	"80 to 84"			140372
	"South Dakota"	"46"	"85+"	"85+"	"2010"	"2010"	19322
	"South Dakota"	"46"	"85+"	"85+"	"2011"	"2011"	19619
	"South Dakota"	"46"	"85+"	"85+"	"2012"	"2012"	19813
	"South Dakota"	"46"	"85+"	"85+"	"2013"	"2013"	20025
	"South Dakota"	"46"	"85+"	"85+"	"2014"	"2014"	20492
	"South Dakota"	"46"	"85+"	"85+"	"2015"	"2015"	20685
	"South Dakota"	"46"	"85+"	"85+"	"2016"	"2016"	20745
	"South Dakota"	"46"	"85+"	"85+"	"2017"	"2017"	20781
"Total"	"South Dakota"	"46"	"85+"	"85+"			161482
"Total"	"South Dakota"	"46"					6749353
	"Tennessee"	"47"	"0 to 4"	"0 to 4"	"2010"	"2010"	407099
	"Tennessee"	"47"	"0 to 4"	"0 to 4"	"2011"	"2011"	403602
	"Tennessee"	"47"	"0 to 4"	"0 to 4"	"2012"	"2012"	402601
	"Tennessee"	"47"	"0 to 4"	"0 to 4"	"2013"	"2013"	399904
	"Tennessee"	"47"	"0 to 4"	"0 to 4"	"2014"	"2014"	400535
	"Tennessee"	"47"	"0 to 4"	"0 to 4"	"2015"	"2015"	403213
	"Tennessee"	"47"	"0 to 4"	"0 to 4"	"2016"	"2016"	406292
	"Tennessee"	"47"	"0 to 4"	"0 to 4"	"2017"	"2017"	408644
"Total"	"Tennessee"	"47"	"0 to 4"	"0 to 4"			3231890
	"Tennessee"	"47"	"5 to 9"	"5 to 9"	"2010"	"2010"	411833
	"Tennessee"	"47"	"5 to 9"	"5 to 9"	"2011"	"2011"	411858
	"Tennessee"	"47"	"5 to 9"	"5 to 9"	"2012"	"2012"	414983
	"Tennessee"	"47"	"5 to 9"	"5 to 9"	"2013"	"2013"	417989
	"Tennessee"	"47"	"5 to 9"	"5 to 9"	"2014"	"2014"	418242
	"Tennessee"	"47"	"5 to 9"	"5 to 9"	"2015"	"2015"	416781
	"Tennessee"	"47"	"5 to 9"	"5 to 9"	"2016"	"2016"	415240
	"Tennessee"	"47"	"5 to 9"	"5 to 9"	"2017"	"2017"	414037
"Total"	"Tennessee"	"47"	"5 to 9"	"5 to 9"			3320963
	"Tennessee"	"47"	"10 to 14"	"10 to 14"	"2010"	"2010"	419329
	"Tennessee"	"47"	"10 to 14"	"10 to 14"	"2011"	"2011"	421709
	"Tennessee"	"47"	"10 to 14"	"10 to 14"	"2012"	"2012"	422363
	"Tennessee"	"47"	"10 to 14"	"10 to 14"	"2013"	"2013"	422103
	"Tennessee"	"47"	"10 to 14"	"10 to 14"	"2014"	"2014"	421715
	"Tennessee"	"47"	"10 to 14"	"10 to 14"	"2015"	"2015"	420164
	"Tennessee"	"47"	"10 to 14"	"10 to 14"	"2016"	"2016"	421197
	"Tennessee"	"47"	"10 to 14"	"10 to 14"	"2017"	"2017"	425460
"Total"	"Tennessee"	"47"	"10 to 14"	"10 to 14"			3374040
	"Tennessee"	"47"	"15 to 19"	"15 to 19"	"2010"	"2010"	435002
	"Tennessee"	"47"	"15 to 19"	"15 to 19"	"2011"	"2011"	427137
	"Tennessee"	"47"	"15 to 19"	"15 to 19"	"2012"	"2012"	421562
	"Tennessee"	"47"	"15 to 19"	"15 to 19"	"2013"	"2013"	417793
	"Tennessee"	"47"	"15 to 19"	"15 to 19"	"2014"	"2014"	417313
	"Tennessee"	"47"	"15 to 19"	"15 to 19"	"2015"	"2015"	419896
	"Tennessee"	"47"	"15 to 19"	"15 to 19"	"2016"	"2016"	423138
	"Tennessee"	"47"	"15 to 19"	"15 to 19"	"2017"	"2017"	424972
"Total"	"Tennessee"	"47"	"15 to 19"	"15 to 19"			3386813
	"Tennessee"	"47"	"20 to 24"	"20 to 24"	"2010"	"2010"	428914
	"Tennessee"	"47"	"20 to 24"	"20 to 24"	"2011"	"2011"	441236
	"Tennessee"	"47"	"20 to 24"	"20 to 24"	"2012"	"2012"	455012
	"Tennessee"	"47"	"20 to 24"	"20 to 24"	"2013"	"2013"	461000
	"Tennessee"	"47"	"20 to 24"	"20 to 24"	"2014"	"2014"	462315
	"Tennessee"	"47"	"20 to 24"	"20 to 24"	"2015"	"2015"	457872
	"Tennessee"	"47"	"20 to 24"	"20 to 24"	"2016"	"2016"	451415
	"Tennessee"	"47"	"20 to 24"	"20 to 24"	"2017"	"2017"	447062
"Total"	"Tennessee"	"47"	"20 to 24"	"20 to 24"			3604826
	"Tennessee"	"47"	"25 to 29"	"25 to 29"	"2010"	"2010"	417771
	"Tennessee"	"47"	"25 to 29"	"25 to 29"	"2011"	"2011"	417353
	"Tennessee"	"47"	"25 to 29"	"25 to 29"	"2012"	"2012"	419888
	"Tennessee"	"47"	"25 to 29"	"25 to 29"	"2013"	"2013"	423344
	"Tennessee"	"47"	"25 to 29"	"25 to 29"	"2014"	"2014"	434842
	"Tennessee"	"47"	"25 to 29"	"25 to 29"	"2015"	"2015"	449741
	"Tennessee"	"47"	"25 to 29"	"25 to 29"	"2016"	"2016"	467579
	"Tennessee"	"47"	"25 to 29"	"25 to 29"	"2017"	"2017"	483349
"Total"	"Tennessee"	"47"	"25 to 29"	"25 to 29"			3513867
	"Tennessee"	"47"	"30 to 34"	"30 to 34"	"2010"	"2010"	408070
	"Tennessee"	"47"	"30 to 34"	"30 to 34"	"2011"	"2011"	414990
	"Tennessee"	"47"	"30 to 34"	"30 to 34"	"2012"	"2012"	420602
	"Tennessee"	"47"	"30 to 34"	"30 to 34"	"2013"	"2013"	424577
	"Tennessee"	"47"	"30 to 34"	"30 to 34"	"2014"	"2014"	426551
	"Tennessee"	"47"	"30 to 34"	"30 to 34"	"2015"	"2015"	426183
	"Tennessee"	"47"	"30 to 34"	"30 to 34"	"2016"	"2016"	429089
	"Tennessee"	"47"	"30 to 34"	"30 to 34"	"2017"	"2017"	432647
"Total"	"Tennessee"	"47"	"30 to 34"	"30 to 34"			3382709
	"Tennessee"	"47"	"35 to 39"	"35 to 39"	"2010"	"2010"	420596
	"Tennessee"	"47"	"35 to 39"	"35 to 39"	"2011"	"2011"	407163
	"Tennessee"	"47"	"35 to 39"	"35 to 39"	"2012"	"2012"	402860
	"Tennessee"	"47"	"35 to 39"	"35 to 39"	"2013"	"2013"	402127
	"Tennessee"	"47"	"35 to 39"	"35 to 39"	"2014"	"2014"	405526
