Age Code,State,State Code,Yearly July 1st Estimates,Population
15,Hawaii,15,2013,16130
15,Hawaii,15,2014,16040
15,Hawaii,15,2015,16103
15,Hawaii,15,2016,15978
15,Hawaii,15,2017,15493
15,Idaho,16,2010,22927
15,Idaho,16,2011,23165
15,Idaho,16,2012,23020
15,Idaho,16,2013,23406
15,Idaho,16,2014,24039
15,Idaho,16,2015,24694
15,Idaho,16,2016,25107
15,Idaho,16,2017,24836
15,Illinois,17,2010,182473
15,Illinois,17,2011,177264
15,Illinois,17,2012,174648
15,Illinois,17,2013,172794
15,Illinois,17,2014,171420
15,Illinois,17,2015,173228
15,Illinois,17,2016,170106
15,Illinois,17,2017,165663
15,Indiana,18,2010,91310
15,Indiana,18,2011,90396
15,Indiana,18,2012,89470
15,Indiana,18,2013,90115
15,Indiana,18,2014,90867
15,Indiana,18,2015,92671
15,Indiana,18,2016,91284
15,Indiana,18,2017,88706
15,Iowa,19,2010,40453
15,Iowa,19,2011,40181
15,Iowa,19,2012,40268
15,Iowa,19,2013,40650
15,Iowa,19,2014,40492
15,Iowa,19,2015,41564
15,Iowa,19,2016,40861
15,Iowa,19,2017,40400
15,Kansas,20,2010,39697
15,Kansas,20,2011,39186
15,Kansas,20,2012,39066
15,Kansas,20,2013,39457
15,Kansas,20,2014,39757
15,Kansas,20,2015,40559
15,Kansas,20,2016,39853
15,Kansas,20,2017,38966
15,Kentucky,21,2010,57169
15,Kentucky,21,2011,56182
15,Kentucky,21,2012,56297
15,Kentucky,21,2013,56976
15,Kentucky,21,2014,57371
15,Kentucky,21,2015,58261
15,Kentucky,21,2016,57258
15,Kentucky,21,2017,55866
15,Louisiana,22,2010,61458
15,Louisiana,22,2011,60324
15,Louisiana,22,2012,60688
15,Louisiana,22,2013,61311
15,Louisiana,22,2014,61854
15,Louisiana,22,2015,63326
15,Louisiana,22,2016,61871
15,Louisiana,22,2017,59836
15,Maine,23,2010,16382
15,Maine,23,2011,16058
15,Maine,23,2012,15948
15,Maine,23,2013,15789
15,Maine,23,2014,15708
15,Maine,23,2015,15467
15,Maine,23,2016,15220
15,Maine,23,2017,14743
15,Maryland,24,2010,78701
15,Maryland,24,2011,76855
15,Maryland,24,2012,76316
15,Maryland,24,2013,76056
15,Maryland,24,2014,76210
15,Maryland,24,2015,77796
15,Maryland,24,2016,76774
15,Maryland,24,2017,74744
15,Massachusetts,25,2010,85134
15,Massachusetts,25,2011,83451
15,Massachusetts,25,2012,82532
15,Massachusetts,25,2013,82452
15,Massachusetts,25,2014,82539
15,Massachusetts,25,2015,83161
15,Massachusetts,25,2016,81839
15,Massachusetts,25,2017,80501
15,Michigan,26,2010,141015
15,Michigan,26,2011,136683
15,Michigan,26,2012,135016
15,Michigan,26,2013,134292
15,Michigan,26,2014,133184
15,Michigan,26,2015,133734
15,Michigan,26,2016,131524
15,Michigan,26,2017,127075
15,Minnesota,27,2010,71960
15,Minnesota,27,2011,70744
15,Minnesota,27,2012,70615
15,Minnesota,27,2013,70398
15,Minnesota,27,2014,70633
15,Minnesota,27,2015,72061
15,Minnesota,27,2016,71902
15,Minnesota,27,2017,70662
15,Mississippi,28,2010,42378
15,Mississippi,28,2011,41142
15,Mississippi,28,2012,41018
15,Mississippi,28,2013,41413
15,Mississippi,28,2014,41427
15,Mississippi,28,2015,42740
15,Mississippi,28,2016,41494
15,Mississippi,28,2017,39641
15,Missouri,29,2010,80614
15,Missouri,29,2011,79135
15,Missouri,29,2012,78768
15,Missouri,29,2013,79141
15,Missouri,29,2014,79120
15,Missouri,29,2015,80152
15,Missouri,29,2016,79127
15,Missouri,29,2017,76972
15,Montana,30,2010,12548
15,Montana,30,2011,12385
15,Montana,30,2012,12375
15,Montana,30,2013,12395
15,Montana,30,2014,12349
15,Montana,30,2015,12413
15,Montana,30,2016,12561
15,Montana,30,2017,12469
15,Nebraska,31,2010,24902
15,Nebraska,31,2011,24445
15,Nebraska,31,2012,24499
15,Nebraska,31,2013,24648
15,Nebraska,31,2014,24973
15,Nebraska,31,2015,25671
15,Nebraska,31,2016,25637
15,Nebraska,31,2017,25750
15,Nevada,32,2010,37096
15,Nevada,32,2011,36662
15,Nevada,32,2012,36296
15,Nevada,32,2013,36222
15,Nevada,32,2014,37107
15,Nevada,32,2015,37914
15,Nevada,32,2016,38042
15,Nevada,32,2017,37581
15,New Hampshire,33,2010,17949
15,New Hampshire,33,2011,17552
15,New Hampshire,33,2012,17147
15,New Hampshire,33,2013,16876
15,New Hampshire,33,2014,16573
15,New Hampshire,33,2015,16492
15,New Hampshire,33,2016,16141
15,New Hampshire,33,2017,16086
15,New Jersey,34,2010,121709
15,New Jersey,34,2011,119066
15,New Jersey,34,2012,118426
15,New Jersey,34,2013,117582
15,New Jersey,34,2014,117261
15,New Jersey,34,2015,118405
15,New Jersey,34,2016,116119
15,New Jersey,34,2017,114008
15,New Mexico,35,2010,28683
15,New Mexico,35,2011,27856
15,New Mexico,35,2012,27764
15,New Mexico,35,2013,27786
15,New Mexico,35,2014,28132
15,New Mexico,35,2015,28315
15,New Mexico,35,2016,27918
15,New Mexico,35,2017,27327
15,New York,36,2010,256696
15,New York,36,2011,249545
15,New York,36,2012,244387
15,New York,36,2013,241875
15,New York,36,2014,239449
15,New York,36,2015,242400
15,New York,36,2016,236954
15,New York,36,2017,231315
15,North Carolina,37,2010,125641
15,North Carolina,37,2011,124219
15,North Carolina,37,2012,124927
15,North Carolina,37,2013,128076
15,North Carolina,37,2014,129988
15,North Carolina,37,2015,133970
15,North Carolina,37,2016,134221
15,North Carolina,37,2017,130685
15,North Dakota,38,2010,8181
15,North Dakota,38,2011,8168
15,North Dakota,38,2012,8216
15,North Dakota,38,2013,8552
15,North Dakota,38,2014,8429
15,North Dakota,38,2015,8619
15,North Dakota,38,2016,8614
15,North Dakota,38,2017,8539
15,Ohio,39,2010,158811
15,Ohio,39,2011,155527
15,Ohio,39,2012,153443
15,Ohio,39,2013,154349
15,Ohio,39,2014,153784
15,Ohio,39,2015,156060
15,Ohio,39,2016,153326
15,Ohio,39,2017,148943
15,Oklahoma,40,2010,49940
15,Oklahoma,40,2011,49523
15,Oklahoma,40,2012,50180
15,Oklahoma,40,2013,51802
15,Oklahoma,40,2014,52040
15,Oklahoma,40,2015,52999
15,Oklahoma,40,2016,52475
15,Oklahoma,40,2017,52357
15,Oregon,41,2010,48976
15,Oregon,41,2011,48622
15,Oregon,41,2012,48723
15,Oregon,41,2013,48317
15,Oregon,41,2014,48777
15,Oregon,41,2015,49588
15,Oregon,41,2016,49134
15,Oregon,41,2017,48107
15,Pennsylvania,42,2010,166940
15,Pennsylvania,42,2011,162386
15,Pennsylvania,42,2012,159615
15,Pennsylvania,42,2013,158399
15,Pennsylvania,42,2014,157905
15,Pennsylvania,42,2015,159999
15,Pennsylvania,42,2016,156497
15,Pennsylvania,42,2017,151894
15,Rhode Island,44,2010,13528
15,Rhode Island,44,2011,13164
15,Rhode Island,44,2012,12935
15,Rhode Island,44,2013,12741
15,Rhode Island,44,2014,12732
15,Rhode Island,44,2015,12570
15,Rhode Island,44,2016,12356
15,Rhode Island,44,2017,12235
15,South Carolina,45,2010,59780
15,South Carolina,45,2011,58785
15,South Carolina,45,2012,59248
15,South Carolina,45,2013,59917
15,South Carolina,45,2014,60907
15,South Carolina,45,2015,63696
15,South Carolina,45,2016,62813
15,South Carolina,45,2017,61643
15,South Dakota,46,2010,10907
15,South Dakota,46,2011,10884
15,South Dakota,46,2012,10862
15,South Dakota,46,2013,10796
15,South Dakota,46,2014,11082
15,South Dakota,46,2015,11222
15,South Dakota,46,2016,10992
15,South Dakota,46,2017,11075
15,Tennessee,47,2010,84266
15,Tennessee,47,2011,83079
15,Tennessee,47,2012,82953
15,Tennessee,47,2013,84157
15,Tennessee,47,2014,85507
15,Tennessee,47,2015,87101
15,Tennessee,47,2016,86014
15,Tennessee,47,2017,84476
15,Texas,48,2010,372576
15,Texas,48,2011,373160
15,Texas,48,2012,377998
15,Texas,48,2013,382977
15,Texas,48,2014,390908
15,Texas,48,2015,405942
15,Texas,48,2016,407704
15,Texas,48,2017,404682
15,Utah,49,2010,43487
15,Utah,49,2011,43804
15,Utah,49,2012,45262
15,Utah,49,2013,46145
15,Utah,49,2014,47439
15,Utah,49,2015,49486
15,Utah,49,2016,49537
15,Utah,49,2017,49974
15,Vermont,50,2010,8103
15,Vermont,50,2011,7601
15,Vermont,50,2012,7633
15,Vermont,50,2013,7536
15,Vermont,50,2014,7469
15,Vermont,50,2015,7300
15,Vermont,50,2016,7031
15,Vermont,50,2017,6810
15,Virginia,51,2010,104833
15,Virginia,51,2011,102387
15,Virginia,51,2012,102852
15,Virginia,51,2013,103412
15,Virginia,51,2014,104194
15,Virginia,51,2015,106561
15,Virginia,51,2016,105650
15,Virginia,51,2017,103993
15,Washington,53,2010,88829
15,Washington,53,2011,87622
15,Washington,53,2012,88002
15,Washington,53,2013,88407
15,Washington,53,2014,88630
15,Washington,53,2015,90250
15,Washington,53,2016,89749
15,Washington,53,2017,87971
15,West Virginia,54,2010,22469
15,West Virginia,54,2011,22050
15,West Virginia,54,2012,21984
15,West Virginia,54,2013,21784
15,West Virginia,54,2014,21810
15,West Virginia,54,2015,22224
15,West Virginia,54,2016,21483
15,West Virginia,54,2017,21108
15,Wisconsin,55,2010,76790
15,Wisconsin,55,2011,75331
15,Wisconsin,55,2012,74935
15,Wisconsin,55,2013,74822
15,Wisconsin,55,2014,75100
15,Wisconsin,55,2015,76155
15,Wisconsin,55,2016,74834
15,Wisconsin,55,2017,73480
15,Wyoming,56,2010,7093
15,Wyoming,56,2011,7057
15,Wyoming,56,2012,7281
15,Wyoming,56,2013,7327
15,Wyoming,56,2014,7293
15,Wyoming,56,2015,7496
15,Wyoming,56,2016,7222
15,Wyoming,56,2017,7250
16,Alabama,1,2010,66542
16,Alabama,1,2011,64847
16,Alabama,1,2012,63462
16,Alabama,1,2013,63700
16,Alabama,1,2014,64326
16,Alabama,1,2015,64369
16,Alabama,1,2016,65577
16,Alabama,1,2017,64928
16,Alaska,2,2010,10549
16,Alaska,2,2011,10258
16,Alaska,2,2012,10125
16,Alaska,2,2013,9950
16,Alaska,2,2014,9817
16,Alaska,2,2015,9884
16,Alaska,2,2016,10033
16,Alaska,2,2017,9723
16,Arizona,4,2010,90377
16,Arizona,4,2011,89555
16,Arizona,4,2012,89111
16,Arizona,4,2013,89425
16,Arizona,4,2014,90134
16,Arizona,4,2015,91061
16,Arizona,4,2016,93867
16,Arizona,4,2017,93409
16,Arkansas,5,2010,39770
16,Arkansas,5,2011,39324
16,Arkansas,5,2012,39219
16,Arkansas,5,2013,39614
16,Arkansas,5,2014,39771
16,Arkansas,5,2015,39790
16,Arkansas,5,2016,40569
16,Arkansas,5,2017,39999
16,California,6,2010,556089
16,California,6,2011,546478
16,California,6,2012,533983
16,California,6,2013,524970
16,California,6,2014,517254
16,California,6,2015,512671
16,California,6,2016,519705
16,California,6,2017,512389
16,Colorado,8,2010,66694
16,Colorado,8,2011,66323
16,Colorado,8,2012,65805
16,Colorado,8,2013,66298
16,Colorado,8,2014,67064
16,Colorado,8,2015,68405
16,Colorado,8,2016,70983
16,Colorado,8,2017,71128
16,Connecticut,9,2010,50876
16,Connecticut,9,2011,49886
16,Connecticut,9,2012,49011
16,Connecticut,9,2013,49126
16,Connecticut,9,2014,48048
16,Connecticut,9,2015,48458
16,Connecticut,9,2016,48107
16,Connecticut,9,2017,46931
16,Delaware,10,2010,12145
16,Delaware,10,2011,11790
16,Delaware,10,2012,11373
16,Delaware,10,2013,11357
16,Delaware,10,2014,11655
16,Delaware,10,2015,11546
16,Delaware,10,2016,11952
16,Delaware,10,2017,11664
16,District of Columbia,11,2010,5621
16,District of Columbia,11,2011,5305
16,District of Columbia,11,2012,5079
16,District of Columbia,11,2013,5146
16,District of Columbia,11,2014,5066
16,District of Columbia,11,2015,5143
16,District of Columbia,11,2016,5182
16,District of Columbia,11,2017,5298
16,Florida,12,2010,239016
16,Florida,12,2011,235408
16,Florida,12,2012,232952
16,Florida,12,2013,234444
16,Florida,12,2014,235946
16,Florida,12,2015,238910
16,Florida,12,2016,246380
16,Florida,12,2017,244083
16,Georgia,13,2010,139845
16,Georgia,13,2011,137802
16,Georgia,13,2012,136103
16,Georgia,13,2013,137538
16,Georgia,13,2014,139412
16,Georgia,13,2015,141256
16,Georgia,13,2016,147488
16,Georgia,13,2017,146510
16,Hawaii,15,2010,17247
16,Hawaii,15,2011,16607
16,Hawaii,15,2012,16240
16,Hawaii,15,2013,15926
16,Hawaii,15,2014,15879
16,Hawaii,15,2015,15827
16,Hawaii,15,2016,15836
16,Hawaii,15,2017,15730
16,Idaho,16,2010,23038
16,Idaho,16,2011,22984
16,Idaho,16,2012,23152
16,Idaho,16,2013,23141
16,Idaho,16,2014,23639
16,Idaho,16,2015,24197
16,Idaho,16,2016,24932
16,Idaho,16,2017,25331
16,Illinois,17,2010,184726
16,Illinois,17,2011,182013
16,Illinois,17,2012,176797
16,Illinois,17,2013,174112
16,Illinois,17,2014,172029
16,Illinois,17,2015,170842
16,Illinois,17,2016,172652
16,Illinois,17,2017,169390
16,Indiana,18,2010,92274
16,Indiana,18,2011,91328
16,Indiana,18,2012,90286
16,Indiana,18,2013,89744
16,Indiana,18,2014,90284
16,Indiana,18,2015,90961
16,Indiana,18,2016,92802
16,Indiana,18,2017,91730
16,Iowa,19,2010,41505
16,Iowa,19,2011,40676
16,Iowa,19,2012,40359
16,Iowa,19,2013,40473
16,Iowa,19,2014,40853
16,Iowa,19,2015,40643
16,Iowa,19,2016,41788
16,Iowa,19,2017,41148
16,Kansas,20,2010,39924
16,Kansas,20,2011,39756
16,Kansas,20,2012,39150
16,Kansas,20,2013,38993
16,Kansas,20,2014,39411
16,Kansas,20,2015,39759
16,Kansas,20,2016,40395
16,Kansas,20,2017,39858
16,Kentucky,21,2010,57968
16,Kentucky,21,2011,57324
16,Kentucky,21,2012,56376
16,Kentucky,21,2013,56421
16,Kentucky,21,2014,57089
16,Kentucky,21,2015,57440
16,Kentucky,21,2016,58513
16,Kentucky,21,2017,57360
16,Louisiana,22,2010,63534
16,Louisiana,22,2011,61523
16,Louisiana,22,2012,60348
16,Louisiana,22,2013,60536
16,Louisiana,22,2014,61177
16,Louisiana,22,2015,61728
16,Louisiana,22,2016,63113
16,Louisiana,22,2017,61489
16,Maine,23,2010,17269
16,Maine,23,2011,16623
16,Maine,23,2012,16208
16,Maine,23,2013,16105
16,Maine,23,2014,15984
16,Maine,23,2015,15876
16,Maine,23,2016,15778
16,Maine,23,2017,15498
16,Maryland,24,2010,80367
16,Maryland,24,2011,79156
16,Maryland,24,2012,77235
16,Maryland,24,2013,76713
16,Maryland,24,2014,76432
16,Maryland,24,2015,76657
16,Maryland,24,2016,78240
16,Maryland,24,2017,77240
16,Massachusetts,25,2010,86454
16,Massachusetts,25,2011,85769
16,Massachusetts,25,2012,84128
16,Massachusetts,25,2013,83432
16,Massachusetts,25,2014,83456
16,Massachusetts,25,2015,83413
16,Massachusetts,25,2016,84011
16,Massachusetts,25,2017,82844
16,Michigan,26,2010,144297
16,Michigan,26,2011,141026
16,Michigan,26,2012,136700
16,Michigan,26,2013,135087
16,Michigan,26,2014,134426
16,Michigan,26,2015,133113
16,Michigan,26,2016,133959
16,Michigan,26,2017,131824
16,Minnesota,27,2010,73480
16,Minnesota,27,2011,72204
16,Minnesota,27,2012,70871
16,Minnesota,27,2013,70867
16,Minnesota,27,2014,70606
16,Minnesota,27,2015,70877
16,Minnesota,27,2016,72405
16,Minnesota,27,2017,72362
16,Mississippi,28,2010,43331
16,Mississippi,28,2011,42319
16,Mississippi,28,2012,40995
16,Mississippi,28,2013,40978
16,Mississippi,28,2014,41235
16,Mississippi,28,2015,41223
16,Mississippi,28,2016,42592
16,Mississippi,28,2017,41365
16,Missouri,29,2010,82491
16,Missouri,29,2011,80687
16,Missouri,29,2012,79290
16,Missouri,29,2013,78789
16,Missouri,29,2014,79258
16,Missouri,29,2015,79396
16,Missouri,29,2016,80400
16,Missouri,29,2017,79346
16,Montana,30,2010,13057
16,Montana,30,2011,12757
16,Montana,30,2012,12593
16,Montana,30,2013,12564
16,Montana,30,2014,12574
16,Montana,30,2015,12532
16,Montana,30,2016,12592
16,Montana,30,2017,12737
16,Nebraska,31,2010,25247
16,Nebraska,31,2011,25024
16,Nebraska,31,2012,24548
16,Nebraska,31,2013,24598
16,Nebraska,31,2014,24786
16,Nebraska,31,2015,25124
16,Nebraska,31,2016,25757
16,Nebraska,31,2017,25722
16,Nevada,32,2010,37028
16,Nevada,32,2011,36993
16,Nevada,32,2012,36639
16,Nevada,32,2013,36435
16,Nevada,32,2014,36441
16,Nevada,32,2015,37374
16,Nevada,32,2016,38166
16,Nevada,32,2017,38494
16,New Hampshire,33,2010,18246
16,New Hampshire,33,2011,18009
16,New Hampshire,33,2012,17623
16,New Hampshire,33,2013,17187
16,New Hampshire,33,2014,16919
16,New Hampshire,33,2015,16626
16,New Hampshire,33,2016,16504
16,New Hampshire,33,2017,16184
16,New Jersey,34,2010,123675
16,New Jersey,34,2011,122301
16,New Jersey,34,2012,119425
16,New Jersey,34,2013,118872
16,New Jersey,34,2014,118100
16,New Jersey,34,2015,117643
16,New Jersey,34,2016,118764
16,New Jersey,34,2017,116638
16,New Mexico,35,2010,29382
16,New Mexico,35,2011,28807
16,New Mexico,35,2012,27902
16,New Mexico,35,2013,27830
16,New Mexico,35,2014,27761
16,New Mexico,35,2015,28218
16,New Mexico,35,2016,28425
16,New Mexico,35,2017,27953
16,New York,36,2010,264014
16,New York,36,2011,258112
16,New York,36,2012,250739
16,New York,36,2013,245681
16,New York,36,2014,242972
16,New York,36,2015,240738
16,New York,36,2016,243483
16,New York,36,2017,237866
16,North Carolina,37,2010,127502
16,North Carolina,37,2011,126130
16,North Carolina,37,2012,124584
16,North Carolina,37,2013,125214
16,North Carolina,37,2014,128332
16,North Carolina,37,2015,130454
16,North Carolina,37,2016,134469
16,North Carolina,37,2017,135027
16,North Dakota,38,2010,8506
16,North Dakota,38,2011,8298
16,North Dakota,38,2012,8362
16,North Dakota,38,2013,8450
16,North Dakota,38,2014,8750
16,North Dakota,38,2015,8590
16,North Dakota,38,2016,8654
16,North Dakota,38,2017,8636
16,Ohio,39,2010,161686
16,Ohio,39,2011,158734
16,Ohio,39,2012,155234
16,Ohio,39,2013,153482
16,Ohio,39,2014,154365
16,Ohio,39,2015,153769
16,Ohio,39,2016,156070
16,Ohio,39,2017,153633
16,Oklahoma,40,2010,50866
16,Oklahoma,40,2011,50161
16,Oklahoma,40,2012,49663
16,Oklahoma,40,2013,50558
16,Oklahoma,40,2014,52140
16,Oklahoma,40,2015,52352
16,Oklahoma,40,2016,53331
16,Oklahoma,40,2017,52654
16,Oregon,41,2010,49493
16,Oregon,41,2011,49183
16,Oregon,41,2012,48881
16,Oregon,41,2013,48970
16,Oregon,41,2014,48694
16,Oregon,41,2015,49167
16,Oregon,41,2016,50144
16,Oregon,41,2017,49562
16,Pennsylvania,42,2010,172290
16,Pennsylvania,42,2011,168012
16,Pennsylvania,42,2012,163487
16,Pennsylvania,42,2013,160430
16,Pennsylvania,42,2014,159492
16,Pennsylvania,42,2015,158856
16,Pennsylvania,42,2016,160873
16,Pennsylvania,42,2017,157718
16,Rhode Island,44,2010,14045
16,Rhode Island,44,2011,13566
16,Rhode Island,44,2012,13232
16,Rhode Island,44,2013,13030
16,Rhode Island,44,2014,12893
16,Rhode Island,44,2015,12844
16,Rhode Island,44,2016,12619
16,Rhode Island,44,2017,12503
16,South Carolina,45,2010,61342
16,South Carolina,45,2011,59937
16,South Carolina,45,2012,59104
16,South Carolina,45,2013,59514
16,South Carolina,45,2014,60309
16,South Carolina,45,2015,61403
16,South Carolina,45,2016,64016
16,South Carolina,45,2017,63082
16,South Dakota,46,2010,11216
16,South Dakota,46,2011,10968
16,South Dakota,46,2012,10944
16,South Dakota,46,2013,10943
16,South Dakota,46,2014,10918
16,South Dakota,46,2015,11106
16,South Dakota,46,2016,11301
16,South Dakota,46,2017,11052
16,Tennessee,47,2010,85723
16,Tennessee,47,2011,84736
16,Tennessee,47,2012,83232
16,Tennessee,47,2013,83076
16,Tennessee,47,2014,84391
16,Tennessee,47,2015,85937
16,Tennessee,47,2016,87689
16,Tennessee,47,2017,86714
16,Texas,48,2010,376639
16,Texas,48,2011,375472
16,Texas,48,2012,376345
16,Texas,48,2013,380818
16,Texas,48,2014,386705
16,Texas,48,2015,394595
16,Texas,48,2016,409400
16,Texas,48,2017,410632
16,Utah,49,2010,43157
16,Utah,49,2011,43860
16,Utah,49,2012,44142
16,Utah,49,2013,45689
16,Utah,49,2014,46442
16,Utah,49,2015,47805
16,Utah,49,2016,49908
16,Utah,49,2017,49983
16,Vermont,50,2010,8253
16,Vermont,50,2011,8134
16,Vermont,50,2012,7618
16,Vermont,50,2013,7663
16,Vermont,50,2014,7568
16,Vermont,50,2015,7537
16,Vermont,50,2016,7299
16,Vermont,50,2017,7080
16,Virginia,51,2010,106873
16,Virginia,51,2011,105547
16,Virginia,51,2012,103320
16,Virginia,51,2013,103605
16,Virginia,51,2014,103810
16,Virginia,51,2015,104642
16,Virginia,51,2016,106972
16,Virginia,51,2017,106179
16,Washington,53,2010,90725
16,Washington,53,2011,89213
16,Washington,53,2012,87972
16,Washington,53,2013,88664
16,Washington,53,2014,88918
16,Washington,53,2015,89434
16,Washington,53,2016,91186
16,Washington,53,2017,90659
16,West Virginia,54,2010,22648
16,West Virginia,54,2011,22550
16,West Virginia,54,2012,22032
16,West Virginia,54,2013,22001
16,West Virginia,54,2014,21774
16,West Virginia,54,2015,21777
16,West Virginia,54,2016,22104
16,West Virginia,54,2017,21329
16,Wisconsin,55,2010,78675
16,Wisconsin,55,2011,76673
16,Wisconsin,55,2012,75248
16,Wisconsin,55,2013,74982
16,Wisconsin,55,2014,74981
16,Wisconsin,55,2015,75051
16,Wisconsin,55,2016,76224
16,Wisconsin,55,2017,74928
16,Wyoming,56,2010,7373
16,Wyoming,56,2011,7087
16,Wyoming,56,2012,7088
16,Wyoming,56,2013,7286
16,Wyoming,56,2014,7319
16,Wyoming,56,2015,7354
16,Wyoming,56,2016,7461
16,Wyoming,56,2017,7149
17,Alabama,1,2010,67443
17,Alabama,1,2011,66557
17,Alabama,1,2012,64813
17,Alabama,1,2013,63410
17,Alabama,1,2014,63607
17,Alabama,1,2015,64233
17,Alabama,1,2016,64399
17,Alabama,1,2017,65650
17,Alaska,2,2010,10758
17,Alaska,2,2011,10618
17,Alaska,2,2012,10289
17,Alaska,2,2013,10134
17,Alaska,2,2014,9962
17,Alaska,2,2015,9796
17,Alaska,2,2016,9919
17,Alaska,2,2017,9973
17,Arizona,4,2010,90851
17,Arizona,4,2011,90586
17,Arizona,4,2012,90169
17,Arizona,4,2013,89659
17,Arizona,4,2014,90308
17,Arizona,4,2015,91031
17,Arizona,4,2016,92152
17,Arizona,4,2017,94886
17,Arkansas,5,2010,40369
17,Arkansas,5,2011,39904
17,Arkansas,5,2012,39404
17,Arkansas,5,2013,39297
17,Arkansas,5,2014,39680
17,Arkansas,5,2015,39858
17,Arkansas,5,2016,39910
17,Arkansas,5,2017,40705
17,California,6,2010,561312
17,California,6,2011,558794
17,California,6,2012,548676
17,California,6,2013,536110
17,California,6,2014,527491
17,California,6,2015,519913
17,California,6,2016,515064
17,California,6,2017,522228
17,Colorado,8,2010,67435
17,Colorado,8,2011,66967
17,Colorado,8,2012,66667
17,Colorado,8,2013,66162
17,Colorado,8,2014,66877
17,Colorado,8,2015,67462
17,Colorado,8,2016,68907
17,Colorado,8,2017,71266
17,Connecticut,9,2010,51135
17,Connecticut,9,2011,50973
17,Connecticut,9,2012,50127
17,Connecticut,9,2013,49213
17,Connecticut,9,2014,49364
17,Connecticut,9,2015,48265
17,Connecticut,9,2016,48677
17,Connecticut,9,2017,48365
17,Delaware,10,2010,12416
17,Delaware,10,2011,12308
